,Premise 1,Premise 2,Premise 3,Conclusion,participant_id,Domain,Similarity,Normalized Similarity
62311,pants,,,dress,23,Clothing,11.0,0.3826952706889892
62312,pants,,,suit,23,Clothing,16.0,1.100691018839311
62313,pants,,,boots,23,Clothing,15.0,0.9570918692092468
62314,pants,,,beanie,23,Clothing,13.0,0.669893569949118
62315,pants,,,cap,23,Clothing,1.0,-1.0532962256116545
62316,pants,,,pyjamas,23,Clothing,13.0,0.669893569949118
62317,pants,,,belt,23,Clothing,17.0,1.2442901684693757
62318,pants,,,skirt,23,Clothing,15.0,0.9570918692092468
62319,pants,,,dungarees,23,Clothing,12.0,0.5262944203190536
62320,pants,,,shoes,23,Clothing,15.0,0.9570918692092468
62321,pants,,,shorts,23,Clothing,9.0,0.0954969714288605
62322,pants,,,scarf,23,Clothing,15.0,0.9570918692092468
62323,pants,,,panties,23,Clothing,15.0,0.9570918692092468
62324,pants,,,socks,23,Clothing,18.0,1.3878893180994398
62325,pants,,,sweater,23,Clothing,19.0,1.5314884677295042
62326,pants,,,top,23,Clothing,20.0,1.6750876173595683
62327,pants,,,pullover,23,Clothing,17.0,1.2442901684693757
62328,pants,,,t-shirt,23,Clothing,20.0,1.6750876173595683
62329,pants,,,mittens,23,Clothing,7.0,-0.1917013278312682
62330,pants,,,bathing suit,23,Clothing,2.0,-0.90969707598159
62331,tie,,,shirt,23,Clothing,17.0,1.2442901684693757
62332,tie,,,hat,23,Clothing,1.0,-1.0532962256116545
62333,tie,,,coat,23,Clothing,6.0,-0.3353004774613325
62334,tie,,,jeans,23,Clothing,1.0,-1.0532962256116545
62335,tie,,,tracksuit,23,Clothing,1.0,-1.0532962256116545
62336,tie,,,dress,23,Clothing,1.0,-1.0532962256116545
62337,tie,,,suit,23,Clothing,19.0,1.5314884677295042
62338,tie,,,boots,23,Clothing,1.0,-1.0532962256116545
62339,tie,,,beanie,23,Clothing,4.0,-0.6224987767214613
62340,tie,,,cap,23,Clothing,12.0,0.5262944203190536
62341,tie,,,pyjamas,23,Clothing,3.0,-0.7660979263515256
62342,tie,,,belt,23,Clothing,3.0,-0.7660979263515256
62343,tie,,,skirt,23,Clothing,1.0,-1.0532962256116545
62344,tie,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62345,tie,,,shoes,23,Clothing,1.0,-1.0532962256116545
62346,tie,,,shorts,23,Clothing,1.0,-1.0532962256116545
62347,tie,,,scarf,23,Clothing,10.0,0.2390961210589249
62348,tie,,,panties,23,Clothing,13.0,0.669893569949118
62349,tie,,,socks,23,Clothing,2.0,-0.90969707598159
62350,tie,,,sweater,23,Clothing,1.0,-1.0532962256116545
62351,tie,,,top,23,Clothing,3.0,-0.7660979263515256
62352,tie,,,pullover,23,Clothing,1.0,-1.0532962256116545
62353,tie,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62354,tie,,,mittens,23,Clothing,12.0,0.5262944203190536
62355,tie,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62356,shirt,,,hat,23,Clothing,13.0,0.669893569949118
62357,shirt,,,coat,23,Clothing,12.0,0.5262944203190536
62358,shirt,,,jeans,23,Clothing,16.0,1.100691018839311
62359,shirt,,,tracksuit,23,Clothing,1.0,-1.0532962256116545
62360,shirt,,,dress,23,Clothing,4.0,-0.6224987767214613
62361,shirt,,,suit,23,Clothing,19.0,1.5314884677295042
62362,shirt,,,boots,23,Clothing,1.0,-1.0532962256116545
62363,shirt,,,beanie,23,Clothing,4.0,-0.6224987767214613
62364,shirt,,,cap,23,Clothing,2.0,-0.90969707598159
62365,shirt,,,pyjamas,23,Clothing,14.0,0.8134927195791823
62366,shirt,,,belt,23,Clothing,5.0,-0.4788996270913969
62367,shirt,,,skirt,23,Clothing,5.0,-0.4788996270913969
62368,shirt,,,dungarees,23,Clothing,14.0,0.8134927195791823
62369,shirt,,,shoes,23,Clothing,1.0,-1.0532962256116545
62370,shirt,,,shorts,23,Clothing,20.0,1.6750876173595683
62371,shirt,,,scarf,23,Clothing,1.0,-1.0532962256116545
62372,shirt,,,panties,23,Clothing,20.0,1.6750876173595683
62373,shirt,,,socks,23,Clothing,15.0,0.9570918692092468
62374,shirt,,,sweater,23,Clothing,8.0,-0.0481021782012038
62375,shirt,,,top,23,Clothing,15.0,0.9570918692092468
62376,shirt,,,pullover,23,Clothing,5.0,-0.4788996270913969
62377,shirt,,,t-shirt,23,Clothing,20.0,1.6750876173595683
62378,shirt,,,mittens,23,Clothing,2.0,-0.90969707598159
62379,shirt,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62380,hat,,,coat,23,Clothing,19.0,1.5314884677295042
62381,hat,,,jeans,23,Clothing,2.0,-0.90969707598159
62382,hat,,,tracksuit,23,Clothing,2.0,-0.90969707598159
62383,hat,,,dress,23,Clothing,4.0,-0.6224987767214613
62384,hat,,,suit,23,Clothing,1.0,-1.0532962256116545
62385,hat,,,boots,23,Clothing,2.0,-0.90969707598159
62386,hat,,,beanie,23,Clothing,16.0,1.100691018839311
62387,hat,,,cap,23,Clothing,20.0,1.6750876173595683
62388,hat,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62389,hat,,,belt,23,Clothing,1.0,-1.0532962256116545
62390,hat,,,skirt,23,Clothing,2.0,-0.90969707598159
62391,hat,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62392,hat,,,shoes,23,Clothing,10.0,0.2390961210589249
62393,hat,,,shorts,23,Clothing,2.0,-0.90969707598159
62394,hat,,,scarf,23,Clothing,4.0,-0.6224987767214613
62395,hat,,,panties,23,Clothing,1.0,-1.0532962256116545
62396,hat,,,socks,23,Clothing,2.0,-0.90969707598159
62397,hat,,,sweater,23,Clothing,14.0,0.8134927195791823
62398,hat,,,top,23,Clothing,1.0,-1.0532962256116545
62399,hat,,,pullover,23,Clothing,5.0,-0.4788996270913969
62400,hat,,,t-shirt,23,Clothing,4.0,-0.6224987767214613
62401,hat,,,mittens,23,Clothing,20.0,1.6750876173595683
62402,hat,,,bathing suit,23,Clothing,2.0,-0.90969707598159
62403,coat,,,jeans,23,Clothing,15.0,0.9570918692092468
62404,coat,,,tracksuit,23,Clothing,14.0,0.8134927195791823
62405,coat,,,dress,23,Clothing,2.0,-0.90969707598159
62406,coat,,,suit,23,Clothing,17.0,1.2442901684693757
62407,coat,,,boots,23,Clothing,14.0,0.8134927195791823
62408,coat,,,beanie,23,Clothing,20.0,1.6750876173595683
62409,coat,,,cap,23,Clothing,16.0,1.100691018839311
62410,coat,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62411,coat,,,belt,23,Clothing,12.0,0.5262944203190536
62412,coat,,,skirt,23,Clothing,2.0,-0.90969707598159
62413,coat,,,dungarees,23,Clothing,15.0,0.9570918692092468
62414,coat,,,shoes,23,Clothing,20.0,1.6750876173595683
62415,coat,,,shorts,23,Clothing,2.0,-0.90969707598159
62416,coat,,,scarf,23,Clothing,18.0,1.3878893180994398
62417,coat,,,panties,23,Clothing,1.0,-1.0532962256116545
62418,coat,,,socks,23,Clothing,1.0,-1.0532962256116545
62419,coat,,,sweater,23,Clothing,18.0,1.3878893180994398
62420,coat,,,top,23,Clothing,10.0,0.2390961210589249
62421,coat,,,pullover,23,Clothing,18.0,1.3878893180994398
62422,coat,,,t-shirt,23,Clothing,4.0,-0.6224987767214613
62423,coat,,,mittens,23,Clothing,16.0,1.100691018839311
62424,coat,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62425,jeans,,,tracksuit,23,Clothing,14.0,0.8134927195791823
62426,jeans,,,dress,23,Clothing,17.0,1.2442901684693757
62427,jeans,,,suit,23,Clothing,1.0,-1.0532962256116545
62428,jeans,,,boots,23,Clothing,2.0,-0.90969707598159
62429,jeans,,,beanie,23,Clothing,15.0,0.9570918692092468
62430,jeans,,,cap,23,Clothing,1.0,-1.0532962256116545
62431,jeans,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62432,jeans,,,belt,23,Clothing,19.0,1.5314884677295042
62433,jeans,,,skirt,23,Clothing,10.0,0.2390961210589249
62434,jeans,,,dungarees,23,Clothing,10.0,0.2390961210589249
62435,jeans,,,shoes,23,Clothing,17.0,1.2442901684693757
62436,jeans,,,shorts,23,Clothing,16.0,1.100691018839311
62437,jeans,,,scarf,23,Clothing,3.0,-0.7660979263515256
62438,jeans,,,panties,23,Clothing,15.0,0.9570918692092468
62439,jeans,,,socks,23,Clothing,15.0,0.9570918692092468
62440,jeans,,,sweater,23,Clothing,20.0,1.6750876173595683
62441,jeans,,,top,23,Clothing,18.0,1.3878893180994398
62442,jeans,,,pullover,23,Clothing,18.0,1.3878893180994398
62443,jeans,,,t-shirt,23,Clothing,20.0,1.6750876173595683
62444,jeans,,,mittens,23,Clothing,14.0,0.8134927195791823
62445,jeans,,,bathing suit,23,Clothing,2.0,-0.90969707598159
62446,tracksuit,,,dress,23,Clothing,1.0,-1.0532962256116545
62447,tracksuit,,,suit,23,Clothing,1.0,-1.0532962256116545
62448,tracksuit,,,boots,23,Clothing,1.0,-1.0532962256116545
62449,tracksuit,,,beanie,23,Clothing,1.0,-1.0532962256116545
62450,tracksuit,,,cap,23,Clothing,1.0,-1.0532962256116545
62451,tracksuit,,,pyjamas,23,Clothing,13.0,0.669893569949118
62452,tracksuit,,,belt,23,Clothing,1.0,-1.0532962256116545
62453,tracksuit,,,skirt,23,Clothing,1.0,-1.0532962256116545
62454,tracksuit,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62455,tracksuit,,,shoes,23,Clothing,14.0,0.8134927195791823
62456,tracksuit,,,shorts,23,Clothing,3.0,-0.7660979263515256
62457,tracksuit,,,scarf,23,Clothing,1.0,-1.0532962256116545
62458,tracksuit,,,panties,23,Clothing,1.0,-1.0532962256116545
62459,tracksuit,,,socks,23,Clothing,14.0,0.8134927195791823
62460,tracksuit,,,sweater,23,Clothing,5.0,-0.4788996270913969
62461,tracksuit,,,top,23,Clothing,9.0,0.0954969714288605
62462,tracksuit,,,pullover,23,Clothing,3.0,-0.7660979263515256
62463,tracksuit,,,t-shirt,23,Clothing,18.0,1.3878893180994398
62464,tracksuit,,,mittens,23,Clothing,2.0,-0.90969707598159
62465,tracksuit,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62466,dress,,,suit,23,Clothing,20.0,1.6750876173595683
62467,dress,,,boots,23,Clothing,1.0,-1.0532962256116545
62468,dress,,,beanie,23,Clothing,1.0,-1.0532962256116545
62469,dress,,,cap,23,Clothing,2.0,-0.90969707598159
62470,dress,,,pyjamas,23,Clothing,12.0,0.5262944203190536
62471,dress,,,belt,23,Clothing,3.0,-0.7660979263515256
62472,dress,,,skirt,23,Clothing,20.0,1.6750876173595683
62473,dress,,,dungarees,23,Clothing,2.0,-0.90969707598159
62474,dress,,,shoes,23,Clothing,13.0,0.669893569949118
62475,dress,,,shorts,23,Clothing,16.0,1.100691018839311
62476,dress,,,scarf,23,Clothing,1.0,-1.0532962256116545
62477,dress,,,panties,23,Clothing,16.0,1.100691018839311
62478,dress,,,socks,23,Clothing,1.0,-1.0532962256116545
62479,dress,,,sweater,23,Clothing,2.0,-0.90969707598159
62480,dress,,,top,23,Clothing,15.0,0.9570918692092468
62481,dress,,,pullover,23,Clothing,3.0,-0.7660979263515256
62482,dress,,,t-shirt,23,Clothing,5.0,-0.4788996270913969
62483,dress,,,mittens,23,Clothing,1.0,-1.0532962256116545
62484,dress,,,bathing suit,23,Clothing,12.0,0.5262944203190536
62485,suit,,,boots,23,Clothing,1.0,-1.0532962256116545
62486,suit,,,beanie,23,Clothing,1.0,-1.0532962256116545
62487,suit,,,cap,23,Clothing,1.0,-1.0532962256116545
62488,suit,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62489,suit,,,belt,23,Clothing,17.0,1.2442901684693757
62490,suit,,,skirt,23,Clothing,1.0,-1.0532962256116545
62491,suit,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62492,suit,,,shoes,23,Clothing,6.0,-0.3353004774613325
62493,suit,,,shorts,23,Clothing,1.0,-1.0532962256116545
62494,suit,,,scarf,23,Clothing,5.0,-0.4788996270913969
62495,suit,,,panties,23,Clothing,1.0,-1.0532962256116545
62496,suit,,,socks,23,Clothing,19.0,1.5314884677295042
62497,suit,,,sweater,23,Clothing,1.0,-1.0532962256116545
62498,suit,,,top,23,Clothing,1.0,-1.0532962256116545
62499,suit,,,pullover,23,Clothing,1.0,-1.0532962256116545
62500,suit,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62501,suit,,,mittens,23,Clothing,3.0,-0.7660979263515256
62502,suit,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62503,boots,,,beanie,23,Clothing,14.0,0.8134927195791823
62504,boots,,,cap,23,Clothing,1.0,-1.0532962256116545
62505,boots,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62506,boots,,,belt,23,Clothing,14.0,0.8134927195791823
62507,boots,,,skirt,23,Clothing,1.0,-1.0532962256116545
62508,boots,,,dungarees,23,Clothing,12.0,0.5262944203190536
62509,boots,,,shoes,23,Clothing,19.0,1.5314884677295042
62510,boots,,,shorts,23,Clothing,1.0,-1.0532962256116545
62511,boots,,,scarf,23,Clothing,16.0,1.100691018839311
62512,boots,,,panties,23,Clothing,2.0,-0.90969707598159
62513,boots,,,socks,23,Clothing,18.0,1.3878893180994398
62514,boots,,,sweater,23,Clothing,16.0,1.100691018839311
62515,boots,,,top,23,Clothing,1.0,-1.0532962256116545
62516,boots,,,pullover,23,Clothing,18.0,1.3878893180994398
62517,boots,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62518,boots,,,mittens,23,Clothing,18.0,1.3878893180994398
62519,boots,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62520,beanie,,,cap,23,Clothing,18.0,1.3878893180994398
62521,beanie,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62522,beanie,,,belt,23,Clothing,3.0,-0.7660979263515256
62523,beanie,,,skirt,23,Clothing,6.0,-0.3353004774613325
62524,beanie,,,dungarees,23,Clothing,4.0,-0.6224987767214613
62525,beanie,,,shoes,23,Clothing,9.0,0.0954969714288605
62526,beanie,,,shorts,23,Clothing,2.0,-0.90969707598159
62527,beanie,,,scarf,23,Clothing,20.0,1.6750876173595683
62528,beanie,,,panties,23,Clothing,1.0,-1.0532962256116545
62529,beanie,,,socks,23,Clothing,1.0,-1.0532962256116545
62530,beanie,,,sweater,23,Clothing,15.0,0.9570918692092468
62531,beanie,,,top,23,Clothing,1.0,-1.0532962256116545
62532,beanie,,,pullover,23,Clothing,15.0,0.9570918692092468
62533,beanie,,,t-shirt,23,Clothing,5.0,-0.4788996270913969
62534,beanie,,,mittens,23,Clothing,20.0,1.6750876173595683
62535,beanie,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62536,cap,,,pyjamas,23,Clothing,1.0,-1.0532962256116545
62537,cap,,,belt,23,Clothing,4.0,-0.6224987767214613
62538,cap,,,skirt,23,Clothing,3.0,-0.7660979263515256
62539,cap,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62540,cap,,,shoes,23,Clothing,12.0,0.5262944203190536
62541,cap,,,shorts,23,Clothing,7.0,-0.1917013278312682
62542,cap,,,scarf,23,Clothing,6.0,-0.3353004774613325
62543,cap,,,panties,23,Clothing,9.0,0.0954969714288605
62544,cap,,,socks,23,Clothing,12.0,0.5262944203190536
62545,cap,,,sweater,23,Clothing,5.0,-0.4788996270913969
62546,cap,,,top,23,Clothing,16.0,1.100691018839311
62547,cap,,,pullover,23,Clothing,4.0,-0.6224987767214613
62548,cap,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62549,cap,,,mittens,23,Clothing,9.0,0.0954969714288605
62550,cap,,,bathing suit,23,Clothing,3.0,-0.7660979263515256
62551,pyjamas,,,belt,23,Clothing,1.0,-1.0532962256116545
62552,pyjamas,,,skirt,23,Clothing,1.0,-1.0532962256116545
62553,pyjamas,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62554,pyjamas,,,shoes,23,Clothing,2.0,-0.90969707598159
62555,pyjamas,,,shorts,23,Clothing,12.0,0.5262944203190536
62556,pyjamas,,,scarf,23,Clothing,1.0,-1.0532962256116545
62557,pyjamas,,,panties,23,Clothing,16.0,1.100691018839311
62558,pyjamas,,,socks,23,Clothing,16.0,1.100691018839311
62559,pyjamas,,,sweater,23,Clothing,1.0,-1.0532962256116545
62560,pyjamas,,,top,23,Clothing,15.0,0.9570918692092468
62561,pyjamas,,,pullover,23,Clothing,1.0,-1.0532962256116545
62562,pyjamas,,,t-shirt,23,Clothing,19.0,1.5314884677295042
62563,pyjamas,,,mittens,23,Clothing,1.0,-1.0532962256116545
62564,pyjamas,,,bathing suit,23,Clothing,3.0,-0.7660979263515256
62565,belt,,,skirt,23,Clothing,12.0,0.5262944203190536
62566,belt,,,dungarees,23,Clothing,12.0,0.5262944203190536
62567,belt,,,shoes,23,Clothing,14.0,0.8134927195791823
62568,belt,,,shorts,23,Clothing,15.0,0.9570918692092468
62569,belt,,,scarf,23,Clothing,16.0,1.100691018839311
62570,belt,,,panties,23,Clothing,5.0,-0.4788996270913969
62571,belt,,,socks,23,Clothing,3.0,-0.7660979263515256
62572,belt,,,sweater,23,Clothing,14.0,0.8134927195791823
62573,belt,,,top,23,Clothing,14.0,0.8134927195791823
62574,belt,,,pullover,23,Clothing,12.0,0.5262944203190536
62575,belt,,,t-shirt,23,Clothing,5.0,-0.4788996270913969
62576,belt,,,mittens,23,Clothing,13.0,0.669893569949118
62577,belt,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62578,skirt,,,dungarees,23,Clothing,1.0,-1.0532962256116545
62579,skirt,,,shoes,23,Clothing,15.0,0.9570918692092468
62580,skirt,,,shorts,23,Clothing,6.0,-0.3353004774613325
62581,skirt,,,scarf,23,Clothing,1.0,-1.0532962256116545
62582,skirt,,,panties,23,Clothing,2.0,-0.90969707598159
62583,skirt,,,socks,23,Clothing,2.0,-0.90969707598159
62584,skirt,,,sweater,23,Clothing,4.0,-0.6224987767214613
62585,skirt,,,top,23,Clothing,19.0,1.5314884677295042
62586,skirt,,,pullover,23,Clothing,2.0,-0.90969707598159
62587,skirt,,,t-shirt,23,Clothing,14.0,0.8134927195791823
62588,skirt,,,mittens,23,Clothing,1.0,-1.0532962256116545
62589,skirt,,,bathing suit,23,Clothing,12.0,0.5262944203190536
62590,dungarees,,,shoes,23,Clothing,13.0,0.669893569949118
62591,dungarees,,,shorts,23,Clothing,8.0,-0.0481021782012038
62592,dungarees,,,scarf,23,Clothing,5.0,-0.4788996270913969
62593,dungarees,,,panties,23,Clothing,10.0,0.2390961210589249
62594,dungarees,,,socks,23,Clothing,12.0,0.5262944203190536
62595,dungarees,,,sweater,23,Clothing,19.0,1.5314884677295042
62596,dungarees,,,top,23,Clothing,16.0,1.100691018839311
62597,dungarees,,,pullover,23,Clothing,5.0,-0.4788996270913969
62598,dungarees,,,t-shirt,23,Clothing,15.0,0.9570918692092468
62599,dungarees,,,mittens,23,Clothing,5.0,-0.4788996270913969
62600,dungarees,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62601,shoes,,,shorts,23,Clothing,15.0,0.9570918692092468
62602,shoes,,,scarf,23,Clothing,6.0,-0.3353004774613325
62603,shoes,,,panties,23,Clothing,3.0,-0.7660979263515256
62604,shoes,,,socks,23,Clothing,20.0,1.6750876173595683
62605,shoes,,,sweater,23,Clothing,4.0,-0.6224987767214613
62606,shoes,,,top,23,Clothing,16.0,1.100691018839311
62607,shoes,,,pullover,23,Clothing,16.0,1.100691018839311
62608,shoes,,,t-shirt,23,Clothing,14.0,0.8134927195791823
62609,shoes,,,mittens,23,Clothing,1.0,-1.0532962256116545
62610,shoes,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62611,shorts,,,scarf,23,Clothing,2.0,-0.90969707598159
62612,shorts,,,panties,23,Clothing,14.0,0.8134927195791823
62613,shorts,,,socks,23,Clothing,4.0,-0.6224987767214613
62614,shorts,,,sweater,23,Clothing,2.0,-0.90969707598159
62615,shorts,,,top,23,Clothing,20.0,1.6750876173595683
62616,shorts,,,pullover,23,Clothing,5.0,-0.4788996270913969
62617,shorts,,,t-shirt,23,Clothing,17.0,1.2442901684693757
62618,shorts,,,mittens,23,Clothing,1.0,-1.0532962256116545
62619,shorts,,,bathing suit,23,Clothing,14.0,0.8134927195791823
62620,scarf,,,panties,23,Clothing,2.0,-0.90969707598159
62621,scarf,,,socks,23,Clothing,14.0,0.8134927195791823
62622,scarf,,,sweater,23,Clothing,14.0,0.8134927195791823
62623,scarf,,,top,23,Clothing,1.0,-1.0532962256116545
62624,scarf,,,pullover,23,Clothing,1.0,-1.0532962256116545
62625,scarf,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62626,scarf,,,mittens,23,Clothing,20.0,1.6750876173595683
62627,scarf,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62628,panties,,,socks,23,Clothing,17.0,1.2442901684693757
62629,panties,,,sweater,23,Clothing,2.0,-0.90969707598159
62630,panties,,,top,23,Clothing,16.0,1.100691018839311
62631,panties,,,pullover,23,Clothing,2.0,-0.90969707598159
62632,panties,,,t-shirt,23,Clothing,6.0,-0.3353004774613325
62633,panties,,,mittens,23,Clothing,1.0,-1.0532962256116545
62634,panties,,,bathing suit,23,Clothing,13.0,0.669893569949118
62635,socks,,,sweater,23,Clothing,20.0,1.6750876173595683
62636,socks,,,top,23,Clothing,2.0,-0.90969707598159
62637,socks,,,pullover,23,Clothing,16.0,1.100691018839311
62638,socks,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62639,socks,,,mittens,23,Clothing,3.0,-0.7660979263515256
62640,socks,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62641,sweater,,,top,23,Clothing,16.0,1.100691018839311
62642,sweater,,,pullover,23,Clothing,16.0,1.100691018839311
62643,sweater,,,t-shirt,23,Clothing,16.0,1.100691018839311
62644,sweater,,,mittens,23,Clothing,17.0,1.2442901684693757
62645,sweater,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62646,top,,,pullover,23,Clothing,16.0,1.100691018839311
62647,top,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62648,top,,,mittens,23,Clothing,9.0,0.0954969714288605
62649,top,,,bathing suit,23,Clothing,16.0,1.100691018839311
62650,pullover,,,t-shirt,23,Clothing,1.0,-1.0532962256116545
62651,pullover,,,mittens,23,Clothing,9.0,0.0954969714288605
62652,pullover,,,bathing suit,23,Clothing,16.0,1.100691018839311
62653,t-shirt,,,mittens,23,Clothing,1.0,-1.0532962256116545
62654,t-shirt,,,bathing suit,23,Clothing,16.0,1.100691018839311
62655,mittens,,,bathing suit,23,Clothing,1.0,-1.0532962256116545
62656,monkey,,,beaver,0,Mammals,0.05,-1.006285737317417
62657,monkey,,,bison,0,Mammals,0.2,-0.3423813454067855
62658,monkey,,,dromedary,0,Mammals,0.1,-0.7849842733472064
62659,squirrel,,,monkey,0,Mammals,0.05,-1.006285737317417
62660,monkey,,,hedgehog,0,Mammals,0.05,-1.006285737317417
62661,monkey,,,donkey,0,Mammals,0.25,-0.121079881436575
62662,monkey,,,giraffe,0,Mammals,0.15,-0.563682809376996
62663,monkey,,,hamster,0,Mammals,0.05,-1.006285737317417
62664,monkey,,,deer,0,Mammals,0.1,-0.7849842733472064
62665,monkey,,,dog,0,Mammals,0.2,-0.3423813454067855
62666,polar bear,,,monkey,0,Mammals,0.5,0.9854274384144772
62667,monkey,,,kangaroo,0,Mammals,0.15,-0.563682809376996
62668,monkey,,,cat,0,Mammals,0.55,1.206728902384688
62669,monkey,,,cow,0,Mammals,0.15,-0.563682809376996
62670,rabbit,,,monkey,0,Mammals,0.05,-1.006285737317417
62671,monkey,,,llama,0,Mammals,0.1,-0.7849842733472064
62672,monkey,,,lion,0,Mammals,0.3,0.1002215825336353
62673,mouse,,,monkey,0,Mammals,0.05,-1.006285737317417
62674,rhinoceros,,,monkey,0,Mammals,0.15,-0.563682809376996
62675,monkey,,,hippopotamus,0,Mammals,0.05,-1.006285737317417
62676,monkey,,,elephant,0,Mammals,0.1,-0.7849842733472064
62677,monkey,,,horse,0,Mammals,0.35,0.3215230465038458
62678,sheep,,,monkey,0,Mammals,0.1,-0.7849842733472064
62679,tiger,,,monkey,0,Mammals,0.2,-0.3423813454067855
62680,pig,,,monkey,0,Mammals,0.15,-0.563682809376996
